SettlementDate,SettlementPeriod,StartTime,CreatedDateTime,SystemSellPrice,SystemBuyPrice,BsadDefaulted,PriceDerivationCode,ReserveScarcityPrice,NetImbalanceVolume,SellPriceAdjustment,BuyPriceAdjustment,ReplacementPrice,ReplacementPriceReferenceVolume,TotalAcceptedOfferVolume,TotalAcceptedBidVolume,TotalAdjustmentSellVolume,TotalAdjustmentBuyVolume,TotalSystemTaggedAcceptedOfferVolume,TotalSystemTaggedAcceptedBidVolume,TotalSystemTaggedAdjustmentSellVolume,TotalSystemTaggedAdjustmentBuyVolume
2024-09-09,36,2024-09-09T16:30:00Z,2024-09-10T17:14:25Z,60.000000000000000000,60.000000000000000000,False,N,0.000000000000000000,-179.347342860449742830,0.00,0.00,,,531.241029761904769657,-710.321705955687775713,0.000000000000000000,0.000000000000000000,531.241029761904769657,-709.321705955687775713,,
2024-09-09,37,2024-09-09T17:00:00Z,2024-09-10T17:44:24Z,60.000000000000000000,60.000000000000000000,False,N,0.000000000000000000,-260.324099706988135949,0.00,0.00,,,399.257725576414259194,-727.887778615718275432,0.000000000000000000,68.400000000000005684,399.257725576414259194,-726.887778615718275432,,68.400000000000005684
2024-09-09,38,2024-09-09T17:30:00Z,2024-09-10T18:14:20Z,61.109999999999999432,61.109999999999999432,False,N,0.000000000000000000,-61.982920833333331245,0.00,0.00,,,316.723809166666683268,-378.781729999999981828,0.000000000000000000,0.000000000000000000,316.723809166666683268,-377.781729999999981828,,
2024-09-09,39,2024-09-09T18:00:00Z,2024-09-10T18:44:20Z,61.000000000000000000,61.000000000000000000,False,N,0.000000000000000000,-153.817686547619047133,0.00,0.00,,,310.000000000000000000,-463.942686547619075554,0.000000000000000000,0.000000000000000000,310.000000000000000000,-462.942686547619075554,,
2024-09-09,40,2024-09-09T18:30:00Z,2024-09-10T19:14:27Z,59.000000000000000000,59.000000000000000000,False,N,0.000000000000000000,-296.355711333346391712,0.00,0.00,,,365.060509460422792927,-734.457887305568647207,0.000000000000000000,72.750000000000000000,365.060509460422792927,-733.457887305568647207,,72.750000000000000000
2024-09-09,41,2024-09-09T19:00:00Z,2024-09-10T19:44:21Z,0.000000000000000000,0.000000000000000000,False,N,0.000000000000000000,-507.557590019841256890,0.00,0.00,0.000000000000000000,1.000000000000000000,375.072982103174581425,-904.086156716269897515,0.000000000000000000,21.332999999999998408,375.072982103174581425,-903.086156716269897515,,21.332999999999998408
2024-09-09,42,2024-09-09T19:30:00Z,2024-09-10T20:14:21Z,12.000000000000000000,12.000000000000000000,False,N,0.000000000000000000,-192.609056635926492618,0.00,0.00,12.000000000000000000,1.000000000000000000,534.148849330671282587,-726.889255199061040003,0.000000000000000000,0.000000000000000000,534.148849330671282587,-725.889255199061040003,,
2024-09-09,43,2024-09-09T20:00:00Z,2024-09-10T20:44:20Z,90.900000000000005684,90.900000000000005684,False,P,0.000000000000000000,0.893674302910052898,0.00,0.00,,,801.510530675925906507,-800.616325697089905589,0.000000000000000000,0.000000000000000000,800.616856373015821191,-800.616325697089905589,,
2024-09-09,44,2024-09-09T20:30:00Z,2024-09-10T21:14:19Z,51.000000000000000000,51.000000000000000000,False,N,0.000000000000000000,-171.182125067956349085,0.00,0.00,51.000000000000000000,1.000000000000000000,675.454542864583345363,-846.942377188121781728,0.000000000000000000,0.000000000000000000,675.454542864583345363,-845.942377188121781728,,
2024-09-09,45,2024-09-09T21:00:00Z,2024-09-10T21:44:23Z,104.000000000000000000,104.000000000000000000,False,P,0.000000000000000000,130.346367010582014245,0.00,0.00,,,915.463034999999990760,-785.166765489418025936,0.000000000000000000,0.000000000000000000,914.463034999999990760,-785.166765489418025936,,
2024-09-09,46,2024-09-09T21:30:00Z,2024-09-10T22:14:24Z,104.000000000000000000,104.000000000000000000,False,P,0.000000000000000000,174.544616402116389509,0.00,0.00,,,1066.355449735449838045,-891.910833333333357587,0.000000000000000000,0.000000000000000000,1065.355449735449838045,-891.910833333333357587,,
2024-09-09,47,2024-09-09T22:00:00Z,2024-09-10T22:44:22Z,109.000000000000000000,109.000000000000000000,False,P,0.000000000000000000,686.258670634920690645,0.00,0.00,,,1429.898948412698473476,-1099.173611111111085847,0.000000000000000000,355.500000000000000000,1428.898948412698473476,-1099.173611111111085847,,355.500000000000000000
2024-09-09,48,2024-09-09T22:30:00Z,2024-09-10T23:14:24Z,105.000000000000000000,105.000000000000000000,False,P,0.000000000000000000,478.601533000000017637,0.00,0.00,,,1326.321949666666569101,-1312.720421888888949979,0.000000000000000000,465.000000000000000000,1325.321949666666569101,-1312.720421888888949979,,465.000000000000000000
2024-09-10,1,2024-09-09T23:00:00Z,2024-09-10T23:44:19Z,105.000000000000000000,105.000000000000000000,False,P,0.000000000000000000,667.630234290869452707,0.00,0.00,,,1409.443082566622479135,-1347.995860284237096494,0.000000000000000000,606.182999999999992724,1408.443082566622479135,-1347.995860284237096494,,606.182999999999992724
2024-09-10,2,2024-09-09T23:30:00Z,2024-09-11T00:14:22Z,104.000000000000000000,104.000000000000000000,False,P,0.000000000000000000,173.508444503920031821,0.00,0.00,,,1255.990625000698173608,-1587.433888829413263011,0.000000000000000000,505.084000000000003183,1254.990625000698173608,-1587.433888829413263011,,505.084000000000003183
2024-09-10,3,2024-09-10T00:00:00Z,2024-09-11T00:44:24Z,104.000000000000000000,104.000000000000000000,False,P,0.000000000000000000,323.134652939814827732,0.00,0.00,,,1300.226736128794073011,-1596.092083171296280852,0.000000000000000000,619.000000000000000000,1299.226736128794073011,-1596.092083171296280852,,619.000000000000000000
